91985	248	63993
83625	312	24403
69807	247	1949
34037	302	19074
48611	248	80280
95231	342	213
41561	25	44006
54551	247	9707
17244	74	4455
58095	191	5905
37396	342	40
20849	44	61856
78136	47	28260
4353	23	4353
52597	237	74024
23695	422	57123
17261	189	204
34454	430	62
93532	235	74380
92958	450	79763
17770	302	94298
98332	210	14345
76376	203	46218
37198	173	65446
13960	371	567
37983	203	6126
89799	330	87747
49266	203	10241
41189	324	17609
40204	59	15472
58273	348	748
64513	112	666
66793	312	43730
81047	44	63617
45395	469	17570
67532	100	70
46027	307	38168
35322	450	14852
44275	203	6021
93324	191	45263
17031	463	55726
38382	250	46167
16035	119	176
48000	336	675
91834	235	94299
58723	340	4455
31808	158	31136
40540	74	2450
94632	203	28591
16061	348	378
44606	248	48908
24139	75	8326
13348	95	89324
9254	152	9081
60342	23	8093
92822	235	39323
3733	342	169
96399	248	96477
71921	312	70362
97752	358	63132
53822	42	56025
92071	312	91939
61618	203	7029
41720	247	59360
33006	248	52557
96329	203	32597
21666	421	79935
27388	250	83850
5261	63	21579
9448	194	38387
8560	307	4916
75148	342	77800
80215	235	67443
98129	248	14885
24100	108	14457
89626	229	400
66609	260	22851
45448	235	76072
23011	312	63335
71333	28	75470
50396	292	96583
91979	248	23884
43849	336	4673
64126	69	14427
8163	210	10719
72524	49	32055
22476	312	70289
43446	235	29151
48366	189	41113
61549	235	60248
71640	235	65878
99289	250	42212
90869	16	51909
86035	191	39342
55604	63	7113
26715	109	42844
83222	248	27020
95528	25	56454
30464	88	22816
13286	342	11
52758	307	48800
83785	95	14342
89436	250	37613
60504	431	1074
69361	248	35079
77927	119	631
26213	348	3958
99352	189	71437
86470	312	6989
13127	95	12656
92302	264	7617
24350	157	8771
85784	348	73
17592	462	903
86379	243	16292
79005	348	764
58897	164	52791
54317	248	6496
31847	445	57680
83353	312	1848
63417	164	62493
38191	248	46544
55279	223	4655
50229	33	28155
38236	248	46408
63785	402	348
71089	189	13592
4003	382	494
85519	348	58115
41941	248	21405
8689	71	9857
39316	1	22956
22632	248	31133
92167	235	6133
46221	146	2806
13200	248	15993
90703	243	75491
94951	291	82909
98133	421	98001
60001	247	15665
67538	371	423
15121	119	73
71395	109	17069
75559	276	305
27388	250	18264
62045	358	57
4187	203	2584
14642	307	4916
84000	203	43670
8560	25	19320
70129	312	15501
49077	235	21482
19559	148	45008
82251	248	39027
72363	330	8090
28760	203	50015
23838	330	87888
19035	233	2589
63288	203	1219
47120	209	2479
11044	71	50334
333	425	8348
57601	250	39464
14293	286	26940
22132	348	846
47152	33	31274
96512	312	96461
93417	330	90502
54647	348	40131
95728	119	64
78119	392	62468
85532	203	81382
48746	191	5651
65506	109	14343
45465	238	74804
58387	157	49854
32608	25	32674
78034	189	46436
95227	157	90222
21818	312	6733
23749	247	11933
65376	25	7902
30506	100	73
53761	312	56672
46903	324	39903
49165	58	2840
14278	312	42186
6891	312	30047
88409	348	618
27478	50	16352
11047	250	5520
25048	363	2467
8295	348	562
72584	248	7116
26540	20	41383
53517	247	2240
45544	422	66055
61609	312	73799
16721	312	10248
29292	248	17442
25951	312	20835
14761	443	46966
47038	235	39323
41189	324	42501
17014	286	43456
49283	191	2949
31793	164	46842
4735	108	84200
62060	235	51641
28454	333	46919
3554	108	7368
75780	203	59800
65317	235	18088
93711	324	4145
11433	100	209
64068	235	49584
93111	113	65696
45850	143	97868
73489	312	70568
4428	291	11770
35065	348	964
3985	312	19121
83807	312	41575
81880	235	81659
61533	371	1297
22342	203	67389
12972	430	21236
37243	63	23743
83625	248	62712
382	137	10883
77143	160	44174
60985	265	77800
26963	203	12317
56742	348	16200
40625	25	57117
96105	319	33491
96548	418	77800
831	89	764
48417	312	28977
86088	191	19340
55302	179	17134
24232	312	38870
91854	312	57652
93433	203	67978
62459	235	16365
88441	248	55244
87789	164	45178
85693	250	60559
42482	157	21456
32991	342	40
84112	210	25114
89434	450	744
48669	203	35900
58528	371	27040
92439	237	76083
53335	358	2578
69219	231	21506
37655	371	43810
80615	100	3
50130	124	25316
63651	342	40
62745	310	50679
88042	312	47780
45606	235	72097
57796	312	32683
7413	164	248
69172	276	212
29022	235	44429
61939	451	1375
88194	148	17133
86721	235	45193
83728	250	38399
23379	348	40
60019	65	21697
46202	25	763
98675	430	1341
60417	168	24419
25	307	48800
50412	100	494
57048	319	34668
48976	210	11304
39218	248	8459
71524	248	52179
66867	25	54514
13930	402	370
70564	312	16536
34915	348	1166
22769	33	26487
40391	203	61193
32699	203	16004
83610	42	78822
91421	330	90537
19044	25	16188
59359	342	40
86366	191	38952
30905	277	92436
43191	235	40212
18880	307	4916
7059	164	29540
36587	1	71232
1504	348	5898
58586	248	58618
45015	307	5380
23828	194	40443
60351	49	2487
54993	307	45824
42777	248	34480
32390	312	26354
40451	312	40839
45749	462	18799
9633	363	2065
21136	248	70292
54268	214	53292
24276	247	1949
91961	74	74
70334	342	32
25206	348	383
40603	421	27098
22415	203	2887
77103	16	46588
96175	163	75459
2508	42	64209
20396	203	18433
22376	203	77608
41994	164	21781
98819	312	45591
37591	307	18497
58959	312	17951
1814	100	1456
13184	164	55401
67365	203	10198
3772	164	3575
45011	342	176
81387	100	55
68997	371	5932
83409	163	64680
98292	328	63704
97200	46	55070
1591	25	41009
94565	210	20640
26672	209	70999
28008	98	40
90921	248	31846
68648	263	2789
80179	371	3
66662	191	94727
88757	248	2839
22019	248	59401
21430	371	25
63561	248	1155
48680	248	5133
73676	418	125
85963	247	1949
24421	203	10241
15098	342	118
87437	163	11463
58298	293	21395
14248	271	34660
25212	191	32615
70528	292	45782
21158	203	21087
22208	250	67080
46497	312	12127
17753	25	401
56959	203	2887
24129	119	38972
47257	203	14773
36760	312	17906
68145	12	382
97232	12	519
7908	23	6627
24651	348	4104
30691	248	82131
23958	191	32615
25255	312	50355
66824	109	9598
95268	330	89297
75411	238	69508
51429	307	1994
34882	210	21041
31562	348	77800
30830	100	1044
85869	277	63
69144	320	11600
5698	248	51938
64151	247	2257
31496	248	75701
65223	203	56511
6760	121	62559
47363	450	744
43338	310	94746
14975	263	2823
92675	25	33822
54094	341	36812
58633	235	72813
24829	264	2554
15460	430	42344
21175	164	87194
59226	342	351
86821	330	92688
28920	312	3043
7901	341	57107
76841	421	35581
99123	248	7195
81225	312	47047
67047	168	89540
40491	25	842
93001	163	86159
65214	157	24538
68292	203	7029
84284	25	79392
74694	119	50
62372	235	7982
37700	168	31866
34718	164	32025
86365	250	4247
37150	247	16072
94044	289	295
70133	247	7044
19143	248	32978
25091	64	25146
187	209	70892
27832	348	15530
87600	247	25785
4317	112	3
50009	248	76061
28345	348	125
8687	348	6683
76360	312	24377
77374	312	67033
27300	312	6563
63709	157	21778
56373	341	79050
62733	348	4108
42459	210	27067
69539	312	57434
84202	42	35276
22548	312	57069
69888	157	89963
65825	58	15646
24803	293	23450
99176	203	4836
92619	235	58615
85322	248	90578
30689	264	36072
13189	146	29076
9524	222	53438
11594	28	10059
92012	203	8453
98977	312	92320
16002	153	26278
39169	203	45773
81328	342	95
82030	250	1113
32956	312	32173
69373	189	2805
9869	25	86
60611	157	2239
17687	336	25
69514	195	72796
3738	33	8359
83582	339	19293
93655	203	15778
18330	203	2893
35526	342	32
65110	348	50463
40105	163	43547
8424	108	39147
48347	179	72220
39343	226	18595
16565	348	39
14180	203	28681
73563	330	75175
45805	46	13422
67393	409	1960
26617	100	750
6187	100	5967
68550	164	3652
55092	13	3958
66319	347	34875
25428	312	15270
91929	248	58566
30641	248	81644
28408	28	13668
98592	371	55
53838	341	49988
19235	319	14758
95016	402	348
88375	203	2591
59273	217	7788
81215	312	56839
93656	324	52656
59127	409	2353
24654	248	9974
23436	330	70861
75264	98	98294
17645	348	45454
29590	94	6690
53215	450	79763
77034	235	23347
77749	100	54054
53751	342	305
65046	451	17
62786	238	30851
36236	342	32
87891	203	21181
76595	293	23450
99070	371	174
13831	247	5172
57492	61	65402
2663	342	24
14296	462	3611
74799	247	1949
11705	390	18678
16845	342	95
23270	119	11859
47877	312	7237
80459	312	21428
55328	100	109
34513	62	59070
87857	16	27361
32339	342	93
21163	418	213
4429	248	4383
7779	100	44
32334	71	64981
68163	235	67090
47583	312	45407
19800	221	83708
83290	237	58722
48816	203	52176
71825	409	39117
87199	68	31608
87262	100	629
34282	324	2319
60205	124	69218
21871	348	123
87642	330	87565
61046	203	16668
85731	191	32615
46973	319	423
84763	312	26739
75032	355	7013
35093	100	57878
12000	108	5729
6388	317	26129
98085	324	86478
